system,study,month,day,horizon,ramp_multiplier,upward_adder_fraction,forecast_type,forecast_model,forecast_rho,sigma_rel,seed,shortage_penalty,generator,cost,capacity,flexibility,rp_bind,la_bind,rp_scarcity_flex,la_scarcity_flex,rp_utilization,la_utilization,rp_headroom,la_headroom,rp_margin_share,la_margin_share,loc_rp,loc_rp_energy,loc_la,loc_tlmp,delta_la_rp,emergency_rp_mwh,emergency_la_mwh,log_flex,log_capacity,loc_per_mw,relief_per_mw,y_loc,y_relief,z_rp_bind,z_log_flex,z_log_capacity,z_cost,z_rp_utilization,is_rts
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,315_STEAM_1,112.26770385,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0794415416798357,2.4849066497880004,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.06270519880789859,-1.7303696679395384,1.8286215068954002,-0.7372826231352724,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,315_STEAM_2,112.26770385,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0794415416798357,2.4849066497880004,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.06270519880789859,-1.7303696679395384,1.8286215068954002,-0.7372826231352724,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,315_STEAM_3,112.26770385,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0794415416798357,2.4849066497880004,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.06270519880789859,-1.7303696679395384,1.8286215068954002,-0.7372826231352724,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,315_STEAM_4,112.26770385,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0794415416798357,2.4849066497880004,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.06270519880789859,-1.7303696679395384,1.8286215068954002,-0.7372826231352724,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,315_STEAM_5,112.26770385,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0794415416798357,2.4849066497880004,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.06270519880789859,-1.7303696679395384,1.8286215068954002,-0.7372826231352724,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,315_CT_6,31.33876764,55.0,0.1009090909090909,0.0069444444444444,0.0069444444444444,0.0688188188188188,0.0688188188188188,0.0003503787878787,0.0003503787878787,0.9996496212121212,0.9996496212121212,0.0034722222222222,0.0034722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.4762651548178275,-0.20901157555255098,-0.10500744046411228,-0.23724671374495118,-0.7364561386944544,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,315_CT_7,31.33876764,55.0,0.1009090909090909,0.0069444444444444,0.0069444444444444,0.0688188188188188,0.0688188188188188,0.0003503787878787,0.0003503787878787,0.9996496212121212,0.9996496212121212,0.0034722222222222,0.0034722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.4762651548178275,-0.20901157555255098,-0.10500744046411228,-0.23724671374495118,-0.7364561386944544,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,315_CT_8,31.33876764,55.0,0.1009090909090909,0.0069444444444444,0.0069444444444444,0.0688188188188188,0.0688188188188188,0.0003503787878787,0.0003503787878787,0.9996496212121212,0.9996496212121212,0.0034722222222222,0.0034722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.4762651548178275,-0.20901157555255098,-0.10500744046411228,-0.23724671374495118,-0.7364561386944544,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,316_STEAM_1,23.6803874825,155.0,0.0290322580645161,0.3993055555555556,0.4166666666666667,13.753858024691358,14.351851851851851,0.2076575715053775,0.1890809549910392,0.7923424284946223,0.8109190450089607,0.1875,0.2916666666666667,2090.7542937165745,2090.7542937165745,146.6929861732765,0.0,-1944.061307543298,0.0,0.0,-3.5393477201429735,5.043425116919247,13.488737378816609,12.542331016408374,2.673371615118142,2.6058204104516394,1.5576962439348083,-1.0603691543594995,1.0011376842752469,-0.43274173604337784,-0.24745345023831636,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,318_CC_1,29.14054473,355.0,0.0174929577464788,0.0138888888888888,0.0243055555555555,0.7939702988012167,1.389448022902129,0.0003351413732394,0.0006933302670188,0.9996648586267606,0.9993066697329812,0.0069444444444444,0.0243055555555555,2.6895577999499976,2.6895577999499976,0.0,0.0,-2.6895577999499976,0.0,0.0,-4.0459568935300325,5.872117789475416,0.007576219154788726,0.007576219154788726,0.007547663743790098,0.007547663743790098,-0.44026583802574576,-1.4065733963143685,1.8858606819371508,-0.29336062138200003,-0.7364920811845631,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,321_CC_1,27.670203765000004,355.0,0.0174929577464788,0.0763888888888889,0.1354166666666666,4.3668366434066925,7.741210413311863,0.0034674468701095,0.0057856381015258,0.9965325531298904,0.994214361898474,0.0416666666666666,0.1076388888888889,38.872781264625054,38.872781264625054,1.3165438833945622,0.0,-37.55623738123049,0.0,0.0,-4.0459568935300325,5.872117789475416,0.10950079229471846,0.10579221797529716,0.1039101774909492,0.10056201743563493,-0.11627198689700685,-1.4065733963143685,1.8858606819371508,-0.3308939291869755,-0.7291035010347044,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,322_CT_5,31.1560683,55.0,0.1009090909090909,0.0069444444444444,0.0069444444444444,0.0688188188188188,0.0688188188188188,0.0003503787878787,0.0003503787878787,0.9996496212121212,0.9996496212121212,0.0034722222222222,0.0034722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.4762651548178275,-0.20901157555255098,-0.10500744046411228,-0.24191046911001093,-0.7364561386944544,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,322_CT_6,31.1560683,55.0,0.1009090909090909,0.0069444444444444,0.0069444444444444,0.0688188188188188,0.0688188188188188,0.0003503787878787,0.0003503787878787,0.9996496212121212,0.9996496212121212,0.0034722222222222,0.0034722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.4762651548178275,-0.20901157555255098,-0.10500744046411228,-0.24191046911001093,-0.7364561386944544,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,323_CC_1,29.281456455,355.0,0.0174929577464788,0.0069444444444444,0.0138888888888888,0.3969851494006083,0.7939702988012167,0.0002183042253521,0.000205344913928,0.9997816957746478,0.999794655086072,0.0034722222222222,0.0069444444444444,2.299943313674099,2.299943313674099,0.0,0.0,-2.299943313674099,0.0,0.0,-4.0459568935300325,5.872117789475416,0.00647871355964535,0.00647871355964535,0.006457816902030047,0.006457816902030047,-0.4762651548178275,-1.4065733963143685,1.8858606819371508,-0.2897635760206507,-0.7367676803023724,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,323_CC_2,29.281456455,355.0,0.0174929577464788,0.0138888888888888,0.0138888888888888,0.7939702988012167,0.7939702988012167,0.0002429577464788,0.0002538089201877,0.9997570422535212,0.9997461910798124,0.0034722222222222,0.0069444444444444,2.3249487115125005,2.3249487115125005,0.0,0.0,-2.3249487115125005,0.0,0.0,-4.0459568935300325,5.872117789475416,0.006549151300035212,0.006549151300035212,0.0065277987851904366,0.0065277987851904366,-0.44026583802574576,-1.4065733963143685,1.8858606819371508,-0.2897635760206507,-0.7367095268058493,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,121_NUCLEAR_1,2.025875,400.0,0.075,0.1319444444444444,0.1111111111111111,1.7592592592592593,1.4814814814814814,0.7942266346874999,0.8390864134739585,0.2057733653125,0.1609135865260416,0.6770833333333334,0.7118055555555556,5140.841449513828,5140.841449513828,196.1400073771947,0.0,-4944.701442136633,0.0,0.0,-2.5902671654458267,5.991464547107982,12.852103623784568,12.361753605341583,2.628437107293639,2.592396417379786,0.17172254743964918,-0.41179085918916297,2.0132768214430246,-0.9855152094889464,1.1361639973826625,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,122_HYDRO_1,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9021452598194444,0.8174081161458333,0.0978547401805555,0.1825918838541668,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.3907258248438306,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,122_HYDRO_2,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.8888814538194447,0.8613684097569443,0.1111185461805553,0.1386315902430556,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.3594387445060097,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,122_HYDRO_3,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9190706691944442,0.8862072759374998,0.0809293308055557,0.1137927240625001,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.4306500097170212,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,122_HYDRO_4,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9293566584305554,0.9025526702499996,0.0706433415694445,0.0974473297500002,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.4549129227590378,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,122_HYDRO_5,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9297217431111108,0.924166155875,0.0702782568888891,0.0758338441250001,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.4557740959193393,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,122_HYDRO_6,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9142404360277776,0.9558340513749995,0.0857595639722224,0.0441659486250003,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.4192563046872653,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,201_HYDRO_4,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9478556031805556,0.9914805160902777,0.0521443968194445,0.0085194839097224,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.4985488120775474,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,215_HYDRO_1,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.93565343525,1.0,0.06434656475,0.0,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.4697659568142174,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,215_HYDRO_2,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9554178823194444,1.0,0.0445821176805554,0.0,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.5163869525747353,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,215_HYDRO_3,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9837349365833332,1.0,0.0162650634166667,0.0,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.5831821056163846,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,222_HYDRO_1,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9554181778888888,1.0,0.0445818221111112,0.0,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.5163876497731832,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,222_HYDRO_2,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9817593557916666,1.0,0.0182406442083333,0.0,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.578522043870704,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,222_HYDRO_3,0.0,50.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.621548645794748,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,222_HYDRO_4,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9820785456250002,1.0,0.0179214543749998,0.0,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.5792749588302954,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,222_HYDRO_5,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9714448599305556,1.0,0.0285551400694444,0.0,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.554191888510266,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,222_HYDRO_6,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.96786760375,1.0,0.0321323962499998,0.0,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.5457537447745981,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,322_HYDRO_1,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9832289538888888,1.0,0.016771046111111,0.0,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.5819885778151914,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,322_HYDRO_2,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9895833333333334,1.0,0.0104166666666666,0.0,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.5969774867433935,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,322_HYDRO_3,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9466934177083336,1.0,0.0533065822916665,0.0,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.4958074126453735,1.0
RTS93,external93,1,15,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,322_HYDRO_4,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9804701128472224,1.0,0.0195298871527777,0.0,0.8229166666666666,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,3.912023005428146,0.0,0.0,0.0,0.0,-0.5122644716099094,1.6354188546252855,-0.2067618191097883,-1.0372296021090317,1.5754809373001015,1.0
RTS93,external93,1,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,101_CT_1,109.6984653,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491654876777717,2.995732273553991,0.0,0.0,0.0,0.0,-0.5122644716099094,0.33897374315264334,-1.1850056360038916,1.763036704718879,-0.7372826231352724,1.0
RTS93,external93,1,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,101_CT_2,109.6984653,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491654876777717,2.995732273553991,0.0,0.0,0.0,0.0,-0.5122644716099094,0.33897374315264334,-1.1850056360038916,1.763036704718879,-0.7372826231352724,1.0
RTS93,external93,1,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,101_STEAM_3,19.3218686,76.0,0.0394736842105263,0.3923611111111111,0.3472222222222222,9.939814814814817,8.796296296296296,0.3500537383954683,0.3151059218293137,0.6499462616045316,0.6848940781706863,0.3541666666666667,0.3472222222222222,2569.798355810353,2569.798355810353,525.5384400221267,0.0,-2044.2599157882264,0.0,0.0,-3.232121051618222,4.330733340286331,33.81313626066254,26.898156786687185,3.549994794307918,3.3285606216516412,1.521696927142726,-0.8504180096263427,0.24025874095513047,-0.5440013926024746,0.08843508079780737,1.0
RTS93,external93,1,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,101_STEAM_4,19.3218686,76.0,0.0394736842105263,0.3506944444444444,0.3472222222222222,8.88425925925926,8.796296296296296,0.3701942563961991,0.3102447903874247,0.6298057436038008,0.6897552096125752,0.3541666666666667,0.3472222222222222,2486.698606179364,2486.698606179364,496.208492723443,0.0,-1990.4901134559211,0.0,0.0,-3.232121051618222,4.330733340286331,32.71971850236005,26.19065938757791,3.5180827850074703,3.3028735094565382,1.3057010263902338,-0.8504180096263427,0.24025874095513047,-0.5440013926024746,0.13594316443037913,1.0
RTS93,external93,1,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,102_CT_1,108.68163675,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491654876777717,2.995732273553991,0.0,0.0,0.0,0.0,-0.5122644716099094,0.33897374315264334,-1.1850056360038916,1.7370801818030965,-0.7372826231352724,1.0
RTS93,external93,1,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,102_CT_2,108.68163675,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491654876777717,2.995732273553991,0.0,0.0,0.0,0.0,-0.5122644716099094,0.33897374315264334,-1.1850056360038916,1.7370801818030965,-0.7372826231352724,1.0
RTS93,external93,1,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,102_STEAM_3,21.582252407499997,76.0,0.0394736842105263,0.3194444444444444,0.3125,8.092592592592592,7.916666666666667,0.2493600916027056,0.2163720694901315,0.7506399083972943,0.7836279305098685,0.2638888888888889,0.2986111111111111,1467.402677356859,1467.402677356859,44.88214968645849,0.0,-1422.5205276704005,0.0,0.0,-3.232121051618222,4.330733340286331,19.307929965221827,18.717375364084216,3.011011448449195,2.981500245188972,1.1437041008258646,-0.8504180096263427,0.24025874095513047,-0.48630070737108666,-0.14908424183955624,1.0
RTS93,external93,1,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,102_STEAM_4,21.582252407499997,76.0,0.0394736842105263,0.34375,0.3090277777777778,8.708333333333334,7.828703703703704,0.2655172155975875,0.2161086439601608,0.7344827844024125,0.7838913560398392,0.2638888888888889,0.2986111111111111,1831.9493169457917,1831.9493169457917,44.88214968645849,0.0,-1787.067167259333,0.0,0.0,-3.232121051618222,4.330733340286331,24.10459627560252,23.51404167446491,3.2230509479234843,3.199246082944652,1.2697017095981518,-0.8504180096263427,0.24025874095513047,-0.48630070737108666,-0.1109723125444493,1.0
RTS93,external93,1,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,107_CC_1,27.15028809,355.0,0.0174929577464788,0.0208333333333333,0.0590277777777777,1.190955448201825,3.374373769905171,0.0007031248435054,0.0024420017214397,0.9992968751564946,0.9975579982785602,0.0104166666666666,0.0486111111111111,9.52967793144376,9.52967793144376,0.5584668783750004,0.0,-8.97121105306876,0.0,0.0,-4.0459568935300325,5.872117789475416,0.026844163187165523,0.025271017050897918,0.026490179595538055,0.024956984519957915,-0.4042665212336634,-1.4065733963143685,1.8858606819371508,-0.344165786209885,-0.7356240702684503,1.0
RTS93,external93,1,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,113_CT_1,34.424248515,55.0,0.1009090909090909,0.0,0.0069444444444444,0.0,0.0688188188188188,0.0,0.0003503787878787,1.0,0.9996496212121212,0.0,0.0034722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.20901157555255098,-0.10500744046411228,-0.15848382393609617,-0.7372826231352724,1.0
RTS93,external93,1,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,113_CT_2,34.424248515,55.0,0.1009090909090909,0.0,0.0069444444444444,0.0,0.0688188188188188,0.0,0.0003503787878787,1.0,0.9996496212121212,0.0,0.0034722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.20901157555255098,-0.10500744046411228,-0.15848382393609617,-0.7372826231352724,1.0
RTS93,external93,1,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,113_CT_3,34.424248515,55.0,0.1009090909090909,0.0,0.0069444444444444,0.0,0.0688188188188188,4.6476830808061806e-05,0.0003503787878787,0.999953523169192,0.9996496212121212,0.0,0.0034722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.20901157555255098,-0.10500744046411228,-0.15848382393609617,-0.7371729921334815,1.0
RTS93,external93,1,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,113_CT_4,34.424248515,55.0,0.1009090909090909,0.0069444444444444,0.0069444444444444,0.0688188188188188,0.0688188188188188,0.0003503787878787,0.0003503787878787,0.9996496212121212,0.9996496212121212,0.0,0.0034722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2935352574741277,4.007333185232471,0.0,0.0,0.0,0.0,-0.4762651548178275,-0.20901157555255098,-0.10500744046411228,-0.15848382393609617,-0.7364561386944544,1.0
RTS93,external93,1,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,115_STEAM_1,140.6638701,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0794415416798357,2.4849066497880004,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.06270519880789859,-1.7303696679395384,2.553488781706389,-0.7372826231352724,1.0
RTS93,external93,1,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,115_STEAM_2,140.6638701,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0794415416798357,2.4849066497880004,0.0,0.0,0.0,0.0,-0.5122644716099094,-0.06270519880789859,-1.7303696679395384,2.553488781706389,-0.7372826231352724,1.0
RTS93,external93,1,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,115_STEAM_3,23.535050669999997,155.0,0.0290322580645161,0.1527777777777778,0.1875,5.262345679012346,6.458333333333333,0.0218407019489245,0.0240449577060928,0.9781592980510756,0.9759550422939072,0.0763888888888889,0.1284722222222222,36.31961517972856,36.31961517972856,16.664029384850238,0.0,-19.65558579487832,0.0,0.0,-3.5393477201429735,5.043425116919247,0.23432009793373262,0.12681023093469884,0.2105202904948856,0.11939083661561876,0.27972049781589564,-1.0603691543594995,1.0011376842752469,-0.43645174035449125,-0.6857640924427684,1.0
RTS93,external93,1,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,116_STEAM_1,23.254946994999997,155.0,0.0290322580645161,0.1875,0.2395833333333333,6.458333333333333,8.252314814814815,0.0290652341621863,0.0327489746639785,0.9709347658378136,0.9672510253360216,0.09375,0.1666666666666666,42.28277024639647,42.28277024639647,7.183373724567559,0.0,-35.09939652182891,0.0,0.0,-3.5393477201429735,5.043425116919247,0.27279206610578366,0.22644771949567039,0.2412129646041804,0.20412195804000285,0.4597170817763058,-1.0603691543594995,1.0011376842752469,-0.4436019304813642,-0.6687226399547342,1.0
